"DateTime","Temperature","Humidity","WindSpeed","GenDiffFlows","DiffFlows","PCZone1","PCZone2","PCZone3"
"31920","8/10/2017 15:50",32.54,40.65,4.909,572.5,247.7,40236.89234,28203.1679,26964.26332
"31921","8/10/2017 16:00",32.34,41.38,4.908,429.9,236.9,39974.78357,27891.44667,27138.80878
"31922","8/10/2017 16:10",31.99,41.95,4.905,420.1,228,39904.46171,27990.28511,27343.44828
"31923","8/10/2017 16:20",32.06,41.18,4.905,444.7,232.1,39559.24528,27834.4245,27566.1442
"31924","8/10/2017 16:30",32.56,40.58,4.909,380.1,239.6,39233.20755,27815.41711,27794.85893
"31925","8/10/2017 16:40",32.61,39.55,4.907,618.6,280.1,38983.88457,27910.45407,28137.93103
"31926","8/10/2017 16:50",32.98,38.55,4.906,547.1,220.5,38555.56049,27849.63041,27867.08464
"31927","8/10/2017 17:00",33.04,36.88,4.908,423.8,224.6,38549.16759,27762.19641,27836.9906
"31928","8/10/2017 17:10",33.7,36.05,4.908,374.4,245.2,38184.77248,27655.75502,27939.31034
"31929","8/10/2017 17:20",34.98,30.51,4.905,399.3,301.8,38229.52275,27613.93875,28390.721
"31930","8/10/2017 17:30",35.28,22.94,4.905,335,278.7,38427.70255,27735.58606,28450.90909
"31931","8/10/2017 17:40",34.91,25.01,4.904,386,346.2,38638.66815,27716.57867,28577.30408
"31932","8/10/2017 17:50",34.56,25.81,4.904,394.3,356.7,38568.34628,27739.38754,29227.33542
"31933","8/10/2017 18:00",34.22,25.88,4.906,246.5,206.3,38446.88124,27697.57128,29744.95298
"31934","8/10/2017 18:10",33.92,25.38,4.905,287.6,255.7,38574.73918,27830.62302,30057.93103
"31935","8/10/2017 18:20",33.65,25.61,4.904,161.8,134.7,38683.41842,27762.19641,30280.62696
"31936","8/10/2017 18:30",33.29,26.18,4.905,119.1,91.5,38894.38402,28248.78564,30551.47335
"31937","8/10/2017 18:40",33.16,26.01,4.904,124.2,97.9,39527.2808,28427.45512,31123.26019
"31938","8/10/2017 18:50",33.01,26.18,4.904,90.1,73.1,40185.74917,28857.02218,31977.93103
"31939","8/10/2017 19:00",32.87,26.44,4.906,78.6,62.26,41036.00444,29210.55966,33163.63636
"31940","8/10/2017 19:10",32.76,27.31,4.907,70.7,56.94,43139.26748,31103.69588,35372.53918
"31941","8/10/2017 19:20",32.53,27.61,4.904,50.11,39.85,46642.57492,33414.99472,37611.53605
"31942","8/10/2017 19:30",32.29,27.94,4.902,25.38,20.06,49199.73363,34734.10771,38749.09091
"31943","8/10/2017 19:40",32.21,27.81,4.905,15.29,11.97,50420.77691,35201.68955,39326.89655
"31944","8/10/2017 19:50",31.98,27.44,4.906,10.88,8.35,51008.92342,35498.20486,39483.38558
"31945","8/10/2017 20:00",31.54,27.84,4.905,5.735,4.252,51143.17425,35334.74129,39405.14107
"31946","8/10/2017 20:10",31.25,29.18,4.905,1.447,1.237,50970.56604,35410.77086,39092.16301
"31947","8/10/2017 20:20",30.99,30.28,4.905,0.49,0.393,50804.35072,35129.46146,38688.90282
"31948","8/10/2017 20:30",30.69,29.98,4.907,0.113,0.133,50260.9545,34813.93875,38285.64263
"31949","8/10/2017 20:40",30.48,29.94,4.907,0.062,0.074,50401.59822,34848.15206,38177.30408
"31950","8/10/2017 20:50",30.26,29.31,4.91,0.077,0.085,50005.23862,34665.6811,37798.11912
"31951","8/10/2017 21:00",29.99,29.74,4.903,0.124,0.096,49429.87791,34160.08448,37930.53292
"31952","8/10/2017 21:10",29.81,29.74,4.906,0.066,0.137,49404.30633,33928.1943,37701.81818
"31953","8/10/2017 21:20",29.71,30.24,4.909,0.099,0.074,49027.12542,33772.33369,37503.19749
"31954","8/10/2017 21:30",29.49,30.54,4.905,0.073,0.07,48918.44617,33673.49525,37304.5768
"31955","8/10/2017 21:40",29.39,30.54,4.906,0.077,0.085,48637.15871,33441.60507,36786.95925
"31956","8/10/2017 21:50",29.41,30.54,4.908,0.077,0.093,47799.68923,33175.50158,36467.96238
"31957","8/10/2017 22:00",29.41,30.64,4.904,0.077,0.096,47390.54384,32917.00106,36064.70219
"31958","8/10/2017 22:10",29.08,31.28,4.908,0.077,0.033,46655.36071,32525.44879,35775.79937
"31959","8/10/2017 22:20",28.9,31.34,4.91,0.084,0.078,45996.89234,32358.18374,35498.93417
"31960","8/10/2017 22:30",28.75,31.11,4.908,0.08,0.107,44980.42175,31438.22598,34578.05643
"31961","8/10/2017 22:40",28.72,30.41,4.909,0.08,0.104,44072.63041,30788.17318,34138.68339
"31962","8/10/2017 22:50",28.71,30.44,4.912,0.08,0.1,43369.41176,30457.44456,33693.29154
"31963","8/10/2017 23:00",28.66,30.51,4.904,0.066,0.096,42442.44173,30259.76769,33211.78683
"31964","8/10/2017 23:10",28.74,30.44,4.904,0.077,0.093,42014.11765,29754.17107,32886.77116
"31965","8/10/2017 23:20",28.83,30.58,4.907,0.073,0.07,41208.61265,29339.80993,32603.88715
"31966","8/10/2017 23:30",28.78,30.74,4.908,0.077,0.089,40428.67925,28803.80148,32026.0815
"31967","8/10/2017 23:40",28.66,31.48,4.909,0.062,0.093,39674.31743,28518.6906,31394.10658
"31968","8/10/2017 23:50",28.65,31.51,4.91,0.08,0.096,38715.38291,27982.68215,30948.71473
"31969","8/11/2017 0:00",28.68,31.24,4.905,0.088,0.089,37890.69922,27431.46779,30178.30721
"31970","8/11/2017 0:10",28.6,31.81,4.908,0.084,0.144,37040.44395,27074.12883,29696.80251
"31971","8/11/2017 0:20",28.34,32.34,4.908,0.091,0.078,36177.40289,26640.7603,29413.9185
"31972","8/11/2017 0:30",28.13,33.28,4.907,0.113,0.059,35640.39956,26226.39916,28848.15047
"31973","8/11/2017 0:40",27.86,33.71,4.909,0.095,0.067,34726.21532,25865.25871,28053.66771
"31974","8/11/2017 0:50",27.77,33.88,4.907,0.088,0.093,34138.06881,24880.67582,27325.39185
"31975","8/11/2017 1:00",27.88,33.88,4.903,0.062,0.1,33351.74251,24500.52798,26627.21003
"31976","8/11/2017 1:10",27.96,33.64,4.907,0.102,0.081,32801.95339,23911.29884,26127.6489
"31977","8/11/2017 1:20",27.89,34.61,4.908,0.08,0.089,32559.02331,23736.43083,25706.33229
"31978","8/11/2017 1:30",27.65,35.25,4.908,0.121,0.074,32303.30744,23709.82049,25110.47022
"31979","8/11/2017 1:40",27.85,34.84,4.907,0.102,0.044,31990.05549,23063.56917,24634.98433
"31980","8/11/2017 1:50",27.95,35.05,4.905,0.073,0.063,31446.65927,22611.19324,24219.68652
"31981","8/11/2017 2:00",27.94,35.95,4.905,0.069,0.119,31095.04994,22409.71489,23352.97806
"31982","8/11/2017 2:10",27.22,37.48,4.905,0.091,0.074,31011.94229,22158.81732,22901.5674
"31983","8/11/2017 2:20",27.06,37.51,4.904,0.099,0.081,30379.0455,22174.02323,22660.81505
"31984","8/11/2017 2:30",27.23,36.78,4.907,0.088,0.096,30180.8657,22029.56705,22498.30721
"31985","8/11/2017 2:40",26.98,36.68,4.907,0.08,0.126,30097.75805,21740.6547,22125.14107
"31986","8/11/2017 2:50",26.84,36.85,4.904,0.077,0.085,29803.68479,21368.10982,21938.55799
"31987","8/11/2017 3:00",27.22,36.05,4.905,0.077,0.085,29739.75583,21204.64625,21625.57994
"31988","8/11/2017 3:10",27.38,34.68,4.907,0.062,0.104,29726.97003,21060.19007,21523.26019
"31989","8/11/2017 3:20",27.13,35.05,4.906,0.088,0.093,29573.54051,20847.30729,21445.01567
"31990","8/11/2017 3:30",26.8,37.35,4.903,0.099,0.096,29656.64817,20565.99789,21547.33542
"31991","8/11/2017 3:40",26.42,38.35,4.906,0.099,0.059,29957.11432,20816.89546,21565.39185
"31992","8/11/2017 3:50",26.22,38.85,4.903,0.113,0.085,30155.29412,20828.29989,21842.25705
"31993","8/11/2017 4:00",26.07,39.35,4.908,0.062,0.163,30417.40289,21242.66103,21065.83072
"31994","8/11/2017 4:10",25.93,40.15,4.906,0.084,0.085,30468.54606,21029.77825,20584.32602
"31995","8/11/2017 4:20",26.02,39.58,4.905,0.102,0.07,30295.93785,20866.31468,20096.80251
"31996","8/11/2017 4:30",25.76,41.95,4.905,0.099,0.115,29905.97114,20832.10137,19669.46708
"31997","8/11/2017 4:40",25.54,42.65,4.91,0.095,0.067,29765.32741,20676.24076,19404.6395
"31998","8/11/2017 4:50",25.58,42.11,4.904,0.073,0.119,29234.71698,20235.26927,18724.51411
"31999","8/11/2017 5:00",25.61,41.08,4.906,0.102,0.056,27873.02997,19406.54699,18224.95298
"32000","8/11/2017 5:10",25.5,42.21,4.908,0.088,0.063,26434.62819,18452.37592,17532.78997
"32001","8/11/2017 5:20",25.29,43.95,4.906,0.088,0.085,25782.55272,18296.51531,16858.68339
"32002","8/11/2017 5:30",25.09,46.05,4.906,0.073,0.085,25392.58602,17559.02851,15943.82445
"32003","8/11/2017 5:40",24.88,49.48,4.903,0.069,0.107,25079.33407,17266.31468,15546.58307
"32004","8/11/2017 5:50",24.65,49.65,4.902,0.102,0.093,24868.36848,17243.50581,15546.58307
"32005","8/11/2017 6:00",24.68,50.38,4.905,0.069,0.104,24951.47614,17403.1679,15781.31661
"32006","8/11/2017 6:10",24.48,52.55,4.903,0.128,0.204,25283.90677,17273.91763,16166.52038
"32007","8/11/2017 6:20",24.2,52.72,4.901,0.658,0.574,25245.54939,17517.21225,16557.74295
"32008","8/11/2017 6:30",24.08,51.15,4.903,2.35,1.815,25590.76582,17806.1246,16768.40125
"32009","8/11/2017 6:40",24.07,50.68,4.902,5.161,4.03,25974.33962,17893.55861,16900.81505
"32010","8/11/2017 6:50",24.17,51.25,4.903,13.23,10.22,26076.62597,18376.34636,17075.3605
"32011","8/11/2017 7:00",24.09,51.58,4.904,31.79,24.44,26543.30744,18745.08976,17526.77116
"32012","8/11/2017 7:10",24.12,51.52,4.903,53.65,41.28,27099.48946,19235.48046,17881.88088
"32013","8/11/2017 7:20",24.13,51.22,4.902,75.2,58.27,27681.24306,19991.97466,18351.34796
"32014","8/11/2017 7:30",24.11,50.78,4.903,101.3,76.9,28192.67481,20607.81415,18676.36364
"32015","8/11/2017 7:40",24.33,49.88,4.902,127.7,89.5,28966.21532,21345.30095,19115.73668
"32016","8/11/2017 7:50",24.77,48.85,4.902,158.4,86.3,29656.64817,21744.45618,19218.05643
"32017","8/11/2017 8:00",24.86,48.52,4.904,191,87,29829.25638,22189.22914,19639.37304
"32018","8/11/2017 8:10",24.83,48.85,4.905,220.7,91.7,30609.18979,22653.0095,20024.5768
"32019","8/11/2017 8:20",25.12,48.22,4.905,249.8,94.8,31990.05549,23265.04752,20560.25078
"32020","8/11/2017 8:30",25.45,45.98,4.904,282.2,97.7,32130.69922,23477.93031,21336.67712
"32021","8/11/2017 8:40",25.85,44.65,4.906,315.6,100.2,32667.70255,23850.47518,21884.38871
"32022","8/11/2017 8:50",26.27,42.95,4.903,345.8,101.3,33281.42064,24207.81415,22365.89342
"32023","8/11/2017 9:00",26.76,41.85,4.904,381.7,102.6,34163.6404,24508.13094,22757.11599
"32024","8/11/2017 9:10",27.38,39.81,4.902,413.5,104.2,34508.85683,25093.55861,23064.07524
"32025","8/11/2017 9:20",28.23,36.51,4.905,446,105.2,35244.03996,25697.99366,23377.05329
"32026","8/11/2017 9:30",28.83,33.54,4.904,474.3,107.5,35857.75805,26074.34002,23671.97492
"32027","8/11/2017 9:40",29.45,31.94,4.903,503.3,107.3,36439.51165,26595.14256,24237.74295
"32028","8/11/2017 9:50",30.15,26.31,4.906,534.6,108.5,36759.15649,26884.05491,24526.64577
"32029","8/11/2017 10:00",30.72,23.77,4.905,564.6,109.7,37264.19534,27032.31257,24767.39812
"32030","8/11/2017 10:10",31.2,21.04,4.905,590.5,110.9,38088.87902,27591.12988,25134.54545
"32031","8/11/2017 10:20",31.6,20.47,4.905,613.6,112.5,38523.596,28119.53537,25188.71473
"32032","8/11/2017 10:30",32.17,19.67,4.904,634.1,116.1,38964.70588,28237.3812,25411.41066
"32033","8/11/2017 10:40",32.41,18.14,4.903,655.8,116.6,39207.63596,28385.63886,25417.42947
"32034","8/11/2017 10:50",32.94,17.41,4.905,676,117,39834.13984,28545.30095,25537.80564
"32035","8/11/2017 11:00",33.21,17.14,4.904,696.5,117.9,40217.71365,28632.73495,26181.81818
"32036","8/11/2017 11:10",33.94,16.24,4.905,710,120.1,40332.78579,28758.18374,26296.17555
"32037","8/11/2017 11:20",34.08,16.01,4.905,728,122.7,40460.64373,28898.83844,26205.89342
"32038","8/11/2017 11:30",34.44,13.14,4.903,743,123.9,40492.60821,28974.868,26639.24765
"32039","8/11/2017 11:40",34.51,13.04,4.905,761,125.6,40773.89567,29096.51531,27102.69592
"32040","8/11/2017 11:50",34.7,12.74,4.906,769,128.5,40614.07325,29529.88384,27253.16614
"32041","8/11/2017 12:00",34.83,13.07,4.904,781,129.4,40454.25083,29332.20697,27536.05016
"32042","8/11/2017 12:10",34.99,13.54,4.904,790,130.2,40249.67814,29252.37592,27722.63323
"32043","8/11/2017 12:20",35.13,14.4,4.904,796,130.7,39680.71032,29278.98627,27806.89655
"32044","8/11/2017 12:30",35.38,14.54,4.903,805,130.1,39565.63818,28925.44879,27861.06583
"32045","8/11/2017 12:40",35.21,24.04,4.905,806,131.1,38881.59822,28674.55121,27867.08464
"32046","8/11/2017 12:50",34.13,26.38,4.906,809,131.5,38657.84684,28541.49947,27698.55799
"32047","8/11/2017 13:00",34.04,25.41,4.904,810,132.8,38856.02664,28279.19747,27812.91536
"32048","8/11/2017 13:10",33.79,26.08,4.906,811,132.7,39412.20866,28446.46251,27867.08464
"32049","8/11/2017 13:20",33.69,25.38,4.906,809,132.5,39840.53274,28636.53643,27620.31348
"32050","8/11/2017 13:30",33.67,26.31,4.905,808,132.5,40013.14095,28685.95565,27662.44514
"32051","8/11/2017 13:40",33.68,24.97,4.905,804,133.9,40275.24972,28746.7793,27517.99373
"32052","8/11/2017 13:50",33.96,23.94,4.905,797,134.9,39974.78357,29134.5301,27162.88401
"32053","8/11/2017 14:00",34.58,22.11,4.906,790,135.3,39680.71032,29085.11088,26958.24451
"32054","8/11/2017 14:10",34.91,21.34,4.904,784,135.1,39520.8879,29066.10348,26946.2069
"32055","8/11/2017 14:20",35.05,21.31,4.905,774,134.7,39405.81576,28746.7793,26813.7931
"32056","8/11/2017 14:30",35.54,20.71,4.905,765,135.4,39335.4939,28579.51426,26741.5674
"32057","8/11/2017 14:40",35.94,20.34,4.903,752,137.3,39380.24417,28492.08025,26404.51411
"32058","8/11/2017 14:50",35.89,20.51,4.905,736,137.8,39277.95782,28503.48469,25814.67085
"32059","8/11/2017 15:00",35.66,21.81,4.902,723,139.4,39220.42175,28237.3812,25796.61442
"32060","8/11/2017 15:10",35.64,21.94,4.905,706,137.7,39105.34961,28073.91763,26019.31034
"32061","8/11/2017 15:20",35.22,21.84,4.904,691.4,138.8,39284.35072,27971.27772,26013.29154
"32062","8/11/2017 15:30",34.59,24.51,4.905,671.3,141.8,39035.02775,27891.44667,26061.44201
"32063","8/11/2017 15:40",34.37,24.17,4.903,641,143.3,38926.3485,27864.83633,26031.34796
"32064","8/11/2017 15:50",34.64,23.51,4.904,614.7,145.1,38856.02664,27442.87223,25862.82132
"32065","8/11/2017 16:00",34.81,22.14,4.908,611,151.2,38485.23862,27526.50475,26187.83699
"32066","8/11/2017 16:10",34.9,21.44,4.906,498.5,171.7,38472.45283,27325.0264,26235.98746
"32067","8/11/2017 16:20",35.21,21.41,4.904,561.8,194.9,38312.63041,27207.18057,26416.55172
"32068","8/11/2017 16:30",35.24,20.74,4.904,537.1,155,38140.0222,27153.95987,26554.98433
"32069","8/11/2017 16:40",35.4,19.74,4.903,502.1,149,37890.69922,27241.39388,26717.49216
"32070","8/11/2017 16:50",35.43,19.14,4.905,483.3,149.9,37475.16093,27043.717,26729.52978
"32071","8/11/2017 17:00",35.61,19.04,4.908,446.5,156.7,37475.16093,26971.48891,26849.90596
"32072","8/11/2017 17:10",35.58,18.71,4.906,427.9,204.2,37558.26859,26693.98099,26873.98119
"32073","8/11/2017 17:20",35.55,18.37,4.905,364.6,263.1,37462.37514,26610.34847,26898.05643
"32074","8/11/2017 17:30",35.08,19.71,4.906,346.4,289.2,37245.01665,26541.92186,27036.48903
"32075","8/11/2017 17:40",34.93,19.24,4.903,324.8,295.6,37155.51609,26724.39282,27367.52351
"32076","8/11/2017 17:50",34.9,19.51,4.905,296.1,272.4,37021.26526,26382.25977,27734.67085
"32077","8/11/2017 18:00",34.72,20.01,4.905,276.2,256.4,36656.87014,26119.95776,27897.17868
"32078","8/11/2017 18:10",34.63,20.17,4.905,227.3,210.3,37021.26526,26294.82577,28162.00627
"32079","8/11/2017 18:20",34.91,20.31,4.909,218.4,205.5,37245.01665,26393.6642,28246.26959
"32080","8/11/2017 18:30",34.99,21.17,4.909,197.3,185.5,37666.94784,26549.52482,28715.73668
"32081","8/11/2017 18:40",35.04,21.27,4.907,169.2,158.9,37922.66371,26785.21647,29263.44828
"32082","8/11/2017 18:50",34.94,14.44,4.905,136,127.7,38561.95339,27241.39388,30118.11912
"32083","8/11/2017 19:00",34.69,12.27,4.904,100.4,94,39597.60266,27537.90919,31610.7837
"32084","8/11/2017 19:10",34.01,12.6,4.904,84.3,78.1,41860.68812,29602.11193,33651.15987
"32085","8/11/2017 19:20",33.54,13.6,4.904,69.38,62.93,45357.60266,31194.93136,36197.11599
"32086","8/11/2017 19:30",32.94,14.5,4.904,46.77,40.85,47818.86792,32544.45618,37268.46395
"32087","8/11/2017 19:40",32.49,15.54,4.905,23.99,19.69,48649.94451,33281.94298,38135.17241
"32088","8/11/2017 19:50",32.07,16.91,4.904,10.3,8.22,49161.37625,33304.75185,38135.17241
"32089","8/11/2017 20:00",31.64,17.07,4.905,4.587,3.696,49378.73474,33665.89229,37816.17555
"32090","8/11/2017 20:10",31.27,18.04,4.906,1.751,1.445,49020.73252,33798.94403,37774.04389
"32091","8/11/2017 20:20",31.01,19.21,4.908,0.523,0.411,49097.44728,33806.54699,37629.59248
"32092","8/11/2017 20:30",30.8,21.47,4.907,0.143,0.126,48592.40844,33559.4509,37382.82132
"32093","8/11/2017 20:40",30.43,23.34,4.909,0.088,0.085,48515.69367,33407.39176,37226.33229
"32094","8/11/2017 20:50",30.09,25.14,4.907,0.084,0.096,48119.33407,33194.50898,37075.86207
"32095","8/11/2017 21:00",29.95,25.44,4.903,0.077,0.093,47972.29745,33065.25871,36895.29781
"32096","8/11/2017 21:10",29.95,25.34,4.908,0.106,0.081,47978.69034,32924.60401,36684.6395
"32097","8/11/2017 21:20",29.9,25.74,4.91,0.084,0.089,47985.08324,33046.25132,36528.15047
"32098","8/11/2017 21:30",29.66,26.51,4.908,0.088,0.074,47320.22198,32837.17001,36124.89028
"32099","8/11/2017 21:40",29.93,25.44,4.905,0.088,0.081,46936.64817,32392.39704,35793.8558
"32100","8/11/2017 21:50",30.17,25.94,4.908,0.084,0.1,46668.1465,32304.96304,35504.95298
"32101","8/11/2017 22:00",29.55,27.94,4.903,0.11,0.085,46099.17869,31898.20486,35149.84326
"32102","8/11/2017 22:10",29.39,27.54,4.908,0.069,0.093,45549.38957,31677.71911,34854.92163
"32103","8/11/2017 22:20",29.38,26.88,4.908,0.069,0.096,45057.13651,31616.89546,34517.86834
"32104","8/11/2017 22:30",29.19,27.78,4.907,0.091,0.104,44181.30966,31069.48258,34277.11599
"32105","8/11/2017 22:40",29.05,28.48,4.909,0.069,0.085,43573.98446,30727.34952,33753.47962
"32106","8/11/2017 22:50",28.92,28.61,4.908,0.088,0.085,42813.22974,30544.87856,33127.52351
"32107","8/11/2017 23:00",28.63,29.31,4.903,0.048,0.122,41764.79467,29651.53115,32694.16928
"32108","8/11/2017 23:10",28.15,29.01,4.907,0.077,0.104,41067.96892,29077.50792,32417.30408
"32109","8/11/2017 23:20",27.78,30.24,4.908,0.069,0.07,40454.25083,28948.25766,31935.79937
"32110","8/11/2017 23:30",27.35,35.41,4.91,0.084,0.111,39508.10211,28359.02851,31364.01254
"32111","8/11/2017 23:40",26.93,37.81,4.912,0.095,0.063,38670.63263,27952.27033,30912.60188
"32112","8/11/2017 23:50",26.67,41.58,4.908,0.073,0.089,37328.12431,27746.9905,30413.04075
"32113","8/12/2017 0:00",26.26,41.78,4.903,0.091,0.081,36452.29745,26990.4963,29720.87774
"32114","8/12/2017 0:10",26.22,41.61,4.904,0.073,0.13,35346.3263,26032.52376,29281.5047
"32115","8/12/2017 0:20",26.52,40.05,4.906,0.069,0.111,35269.61154,25222.80887,28806.01881
"32116","8/12/2017 0:30",26.81,36.91,4.905,0.073,0.1,34483.28524,25013.72756,28432.85266
"32117","8/12/2017 0:40",26.81,36.78,4.907,0.077,0.078,33888.74584,24549.9472,28017.55486
"32118","8/12/2017 0:50",26.91,35.65,4.905,0.088,0.096,33121.59822,23975.92397,27156.8652
"32119","8/12/2017 1:00",27.08,34.44,4.903,0.069,0.074,32757.20311,23717.42344,26615.17241
"32120","8/12/2017 1:10",27.3,32.71,4.907,0.084,0.063,32201.02109,23173.81204,26067.46082
"32121","8/12/2017 1:20",27.6,31.28,4.908,0.073,0.085,31593.69589,22759.4509,25706.33229
"32122","8/12/2017 1:30",27.67,31.58,4.908,0.066,0.119,31197.33629,22504.75185,25122.50784
"32123","8/12/2017 1:40",28.13,30.74,4.903,0.048,0.137,30577.22531,22234.84688,24791.47335
"32124","8/12/2017 1:50",27.9,31.04,4.905,0.077,0.081,29989.0788,21801.47835,24322.00627
"32125","8/12/2017 2:00",27.71,31.64,4.903,0.066,0.078,29803.68479,21679.83105,23834.48276
"32126","8/12/2017 2:10",27.5,31.54,4.907,0.088,0.104,29669.43396,21584.79409,23208.52665
"32127","8/12/2017 2:20",27.58,30.31,4.906,0.055,0.081,29547.96892,21326.29356,22979.81191
"32128","8/12/2017 2:30",27.51,31.38,4.904,0.062,0.089,29343.39623,21082.99894,22624.70219
"32129","8/12/2017 2:40",27.28,32.71,4.903,0.099,0.089,29228.32408,20942.34424,22329.78056
"32130","8/12/2017 2:50",27.15,34.91,4.907,0.095,0.078,29413.71809,20664.83633,22131.15987
"32131","8/12/2017 3:00",27.01,35.38,4.906,0.08,0.063,28998.1798,20463.35797,21571.41066
"32132","8/12/2017 3:10",27.05,34.98,4.905,0.073,0.089,28902.28635,20280.88701,21348.71473
"32133","8/12/2017 3:20",27.04,33.54,4.906,0.062,0.085,28736.07103,20307.49736,21288.52665
"32134","8/12/2017 3:30",27.07,32.18,4.907,0.088,0.052,28768.03552,20258.07814,21120
"32135","8/12/2017 3:40",27.12,32.78,4.905,0.113,0.074,28723.28524,20269.48258,20752.85266
"32136","8/12/2017 3:50",26.96,32.81,4.907,0.077,0.107,28908.67925,20322.70327,21120
"32137","8/12/2017 4:00",26.99,32.61,4.908,0.08,0.089,29484.03996,20664.83633,21138.05643
"32138","8/12/2017 4:10",26.89,34.98,4.905,0.099,0.093,29285.86016,20520.38015,20758.87147
"32139","8/12/2017 4:20",26.74,36.45,4.907,0.091,0.089,28972.60821,20330.30623,20560.25078
"32140","8/12/2017 4:30",26.69,37.15,4.909,0.102,0.096,28800,19889.33474,20259.31034
"32141","8/12/2017 4:40",26.49,38.25,4.907,0.066,0.089,28563.46282,19623.23126,20253.29154
"32142","8/12/2017 4:50",26.32,40.78,4.904,0.084,0.093,28052.03108,19433.15734,19856.05016
"32143","8/12/2017 5:00",26.05,42.91,4.906,0.048,0.111,27061.13208,18760.29567,19434.73354
"32144","8/12/2017 5:10",25.86,44.05,4.905,0.084,0.115,25533.22974,17882.15417,18712.47649
"32145","8/12/2017 5:20",25.76,46.11,4.905,0.084,0.063,24785.26082,17304.32946,17725.39185
"32146","8/12/2017 5:30",25.51,50.12,4.905,0.077,0.107,24171.54273,16627.66631,16822.57053
"32147","8/12/2017 5:40",25.2,53.02,4.902,0.095,0.07,23890.25527,16232.31257,16298.93417
"32148","8/12/2017 5:50",25,56.52,4.902,0.08,0.081,23583.39623,16133.47413,16196.61442
"32149","8/12/2017 6:00",24.72,58.32,4.904,0.102,0.078,24011.72031,16456.59979,16118.36991
"32150","8/12/2017 6:10",24.71,58.05,4.903,0.106,0.119,24388.90122,16692.29145,15949.84326
"32151","8/12/2017 6:20",24.98,55.32,4.903,0.263,0.281,24459.22309,16703.69588,15582.69592
"32152","8/12/2017 6:30",25.33,51.48,4.902,1.137,0.937,24810.83241,16711.29884,15498.4326
"32153","8/12/2017 6:40",25.04,55.78,4.902,3.728,3.008,24778.86792,16893.7698,15811.41066
"32154","8/12/2017 6:50",24.75,56.62,4.901,12.38,9.65,25162.44173,16985.00528,16028.08777
"32155","8/12/2017 7:00",24.62,58.75,4.905,25.42,19.2,25961.55383,17551.42555,16527.6489
"32156","8/12/2017 7:10",24.45,60.49,4.901,46.11,35.92,26441.02109,17821.33052,17135.54859
"32157","8/12/2017 7:20",24.34,62.19,4.901,78.7,60.33,26856.55938,18330.72862,17773.54232
"32158","8/12/2017 7:30",24.26,63.82,4.901,100.2,78.6,27387.16981,18862.93559,18429.59248
"32159","8/12/2017 7:40",24.22,65.39,4.9,83.5,64.68,27924.17314,19258.28933,18881.00313
"32160","8/12/2017 7:50",24.26,66.56,4.901,94,68.5,28339.71143,19524.39282,19404.6395
"32161","8/12/2017 8:00",24.23,67.36,4.904,101.2,68.21,29285.86016,20136.43083,19910.21944
"32162","8/12/2017 8:10",24.23,67.42,4.903,93.7,60.94,29854.82797,20581.2038,20590.34483
"32163","8/12/2017 8:20",24.41,66.52,4.903,146.7,74.8,30564.43951,21193.24182,21192.22571
"32164","8/12/2017 8:30",24.62,66.19,4.903,228.3,91.1,30979.9778,21698.83844,21589.46708
"32165","8/12/2017 8:40",24.74,65.55,4.904,291.1,97.1,31472.23085,22181.62619,22076.9906
"32166","8/12/2017 8:50",25.15,63.92,4.905,372,100.3,32156.27081,22782.25977,22708.96552
"32167","8/12/2017 9:00",25.49,61.09,4.905,354.6,95.1,32622.95228,23268.849,23142.31975
"32168","8/12/2017 9:10",25.6,60.99,4.9,421.9,103.2,33326.17092,23763.04118,23533.54232
"32169","8/12/2017 9:20",25.8,60.65,4.902,430.8,104.1,34182.81909,23987.32841,23792.3511
"32170","8/12/2017 9:30",26,60.42,4.902,499.2,117.9,34988.32408,24565.15312,24153.47962
"32171","8/12/2017 9:40",26.24,60.05,4.902,557.7,126.9,35589.25638,24873.07286,24291.91223
"32172","8/12/2017 9:50",26.49,57.32,4.903,542.6,118.3,35985.61598,25287.434,24370.15674
"32173","8/12/2017 10:00",26.71,56.29,4.902,487.6,103.3,36247.72475,25637.17001,24562.75862
"32174","8/12/2017 10:10",26.87,54.58,4.903,299.8,95,36426.72586,26241.60507,25248.90282
"32175","8/12/2017 10:20",27.28,51.65,4.903,581.6,97.7,36701.62042,26336.64203,25309.09091
"32176","8/12/2017 10:30",28.03,46.78,4.903,633.7,109,37321.73141,26568.53221,25549.84326
"32177","8/12/2017 10:40",28.66,42.75,4.902,548.7,123.6,37404.83907,26751.00317,25417.42947
"32178","8/12/2017 10:50",28.71,39.88,4.904,388.2,131.1,37679.73363,26853.64308,25880.87774
"32179","8/12/2017 11:00",28.58,40.45,4.904,288.3,167.5,38056.91454,26872.65048,26368.40125
"32180","8/12/2017 11:10",28.56,41.45,4.903,296.3,204,38472.45283,26853.64308,26302.19436
"32181","8/12/2017 11:20",28.58,41.55,4.903,241.8,179.2,38996.67037,26918.26822,26464.70219
"32182","8/12/2017 11:30",28.81,40.91,4.903,226.3,143.6,39054.20644,26982.89335,26548.96552
"32183","8/12/2017 11:40",29.24,40.01,4.904,501.1,148.7,39309.92231,27169.16579,26693.41693
"32184","8/12/2017 11:50",30.11,37.68,4.902,799,127.6,39405.81576,27260.40127,27162.88401
